employee_id,day,hours_worked,meetings_count,task_switches,break_minutes,output_score,burnout_risk_score
108,31,7.7,4,9,48.8,50.2,43.9
108,32,7.3,5,11,38.1,63.2,36.6
108,33,8.5,4,7,50.7,38.7,56.9
108,34,8.8,0,8,47.5,50.9,38.7
108,35,9.1,0,7,50.4,46.5,43
108,36,7.4,3,11,47.4,43.7,49
108,37,8.7,1,9,39.6,51.1,44.1
108,38,9,4,9,47.9,49,52.8
108,39,7.5,1,11,65.8,49.9,33.8
108,40,8.5,0,14,37.6,46.4,51.7
108,41,8.5,2,6,44.6,39.7,51.3
108,42,6.7,2,7,40.2,54,28.3
108,43,7.3,3,12,57.3,52.9,38
108,44,8.9,1,5,46.2,50.4,38.8
108,45,7.6,2,16,44,49.1,49.5
108,46,7.6,1,11,45.7,54.5,34.7
108,47,6.2,2,13,39.9,38.5,48.8
108,48,7.8,3,14,38.3,43.2,57.9
108,49,8.1,0,9,27.8,49.4,42.3
108,50,7.6,1,11,59.9,40.2,45.8
108,51,10.3,3,7,45.5,46,59.3
108,52,9.5,4,9,37.8,40,67.6
108,53,8.4,3,7,50.4,42.8,49.7
108,54,9,4,9,41.8,38.9,64.6
108,55,7.7,4,14,55.7,37.9,60.8
108,56,10,9,8,44,41.3,79
108,57,6.9,4,10,39.7,40.2,52.4
108,58,7.7,3,4,46.3,39.3,46.6
108,59,8.9,2,11,47.8,49.2,50.2
108,60,7.3,1,11,59.6,39.2,44.6
108,61,8.9,1,10,50.4,38.5,55.9
108,62,9.1,4,15,34.4,44.7,69.2
108,63,7.7,3,9,57.4,38.5,50.8
108,64,7.5,4,14,43.9,48.7,51.8
108,65,9.7,1,12,42.8,32.7,71.1
108,66,6.7,1,8,42,33.9,47.3
108,67,9.3,2,13,56,47.2,54.7
108,68,9.6,2,15,41.6,39.9,70.3
108,69,8.3,0,12,34.1,34.5,60.5
108,70,8.8,2,10,46.9,34.5,63
108,71,6.8,3,10,33.1,33,58.5
108,72,8.9,5,10,44.3,27.8,78.7
108,73,9.4,6,13,56.1,43.9,69
108,74,8.4,4,14,47.2,39,66.3
108,75,8.5,2,10,44.4,39.7,56.2
108,76,6.2,2,5,36,34.4,43.9
108,77,7.5,2,13,48.8,38.2,55.1
108,78,8.7,5,10,56.5,37.8,64.4
108,79,8.5,2,6,47.5,28.1,62.1
108,80,6.6,4,11,44.4,40.1,51.3
108,81,7.2,6,12,34.1,35.8,68
108,82,8,2,14,41.3,31.8,67.4
108,83,8.8,4,7,41.7,41.9,57.8
108,84,7.5,6,8,52.3,29,66.6
108,85,7.2,2,6,48.3,23,59.4
108,86,8.2,3,14,59.1,29.2,69.2
108,87,7.8,4,5,27.6,32.9,61.8
108,88,9.2,3,9,31.2,31.3,73.8
108,89,8.9,1,10,55.7,33.1,60.3
108,90,9.1,7,8,42.5,34.3,75.8
108,91,9.4,4,9,41.2,21,85.1
108,92,6.7,3,10,46.2,26.9,60.4
108,93,9.3,3,7,31.1,23.1,79.6
108,94,8.1,0,17,49.4,24.6,72.4
108,95,9.8,3,17,46.5,32.1,83.2
108,96,9.2,4,8,59.6,31.9,67.4
108,97,9.2,4,6,36.7,28.5,73.5
108,98,8.2,4,9,39.6,27.4,71.7
108,99,7.7,5,10,42.7,24.8,74.7
108,100,8.3,1,14,35.9,22.8,76.9
108,101,6.7,6,5,34.4,33,58.6
108,102,8.2,4,7,43.4,28.8,67.3
108,103,9.8,3,12,45.9,19,89.9
108,104,10.1,3,10,58.2,24.4,80.3
108,105,8.2,1,14,32.4,29.7,70.6
108,106,8.7,8,12,38.8,26.1,90.4
108,107,9,4,7,29.5,30.4,73.8
108,108,9.1,3,11,35.6,19.3,86.5
108,109,8.5,1,9,55.3,27,63
108,110,6.8,2,10,47.7,19.3,66.2
108,111,8.8,2,9,56.8,22.3,71.2
108,112,8.5,1,10,47.3,23.8,69.5
108,113,7.7,5,6,36,21.6,74.5
108,114,8.4,4,3,36.3,20.5,72.8
108,115,8.8,5,9,60.6,19.9,80.2
108,116,8.4,4,10,39.5,18.3,83.8
108,117,7.7,3,13,52.6,10,85.6
108,118,9.2,4,8,40.5,23.9,79.8
108,119,9.4,7,10,47.7,24.9,88.4
108,120,6.1,1,10,42.5,17.9,62.2
108,121,7.7,4,16,35,13.7,93
108,122,7.6,6,7,56.3,19.3,74.4
108,123,9.3,6,4,35.8,14.3,91.1
108,124,8.3,3,11,41.4,18.5,81
108,125,7.6,3,10,39.3,24.2,70.4
108,126,7.4,2,13,27,12.4,85.8
108,127,8.6,3,12,38.6,14.7,88.7
108,128,9.9,1,5,42.2,15.5,80.4
108,129,8.6,1,15,51.8,21.5,77.5
108,130,7.8,6,9,51.2,11.9,87.4
108,131,10.3,2,5,31.3,10,94.1
108,132,9.6,3,14,37.2,13.1,99.2
108,133,6.8,5,7,31.4,19.1,73.7
108,134,8.7,2,18,24.7,17.7,95
108,135,9.2,1,6,43.2,10,83
108,136,10,3,11,23.5,16.8,97.7
108,137,8,2,5,18,10.2,83.4
108,138,6.7,2,8,31,18.9,67.2
108,139,8.1,2,4,27.3,12,78.7
108,140,7.6,3,12,46.6,16.1,79.2
108,141,7.3,5,4,27.3,10,82.9
108,142,8.4,1,10,42.7,14.3,79.1
108,143,10.6,4,9,42,22.7,90.5
108,144,9.9,5,11,29.5,11,100
108,145,9.7,3,11,51,11.2,94.6
108,146,8.3,4,11,30.7,10,94.7
108,147,8.9,2,12,46,14.2,86.9
108,148,8.4,5,5,32.8,10.4,89.4
108,149,7.9,5,7,39.8,10,87.2
108,150,6.3,1,11,38.2,10,73.4
108,151,8.1,3,4,39.2,11.6,78
108,152,8.4,0,10,41.8,10,81.1
108,153,6.1,5,12,40.7,10,83.1
108,154,9.1,1,15,27.7,10,98.1
108,155,8.4,3,7,26.4,10,88.5
108,156,8.8,5,15,35.5,12.6,100
108,157,7,4,11,44.4,10,83.6
108,158,8.1,3,9,24.5,10,89.9
108,159,8.7,1,15,31.1,10,94.9
108,160,8.2,6,13,42.2,14.8,94.4
108,161,8.7,4,7,29.2,10,92.3
108,162,9.2,5,14,24.7,10,100
108,163,6.8,2,7,32.4,11.7,73.6
108,164,8.7,2,11,35.8,10,90.7
108,165,9.1,2,18,27.2,10,100
108,166,8.8,8,8,50.2,10,99.1
108,167,9.1,3,12,27.1,10,99.6
108,168,9.4,5,8,30.2,10,100
108,169,7.4,3,14,34,10,90
108,170,8.8,8,13,14.7,10,100
108,171,10.2,1,11,43.6,10,95.2
108,172,8.5,3,13,24.5,10,97.9
108,173,8.3,2,9,42,10,84.5
108,174,9,1,10,42.3,10,87.1
108,175,9.8,4,9,41.9,10,98.1
108,176,8.5,1,7,25.3,10,84.5
108,177,9.7,0,4,35.4,10,82.8
108,178,10.1,2,8,39.2,10,94.6
108,179,8.3,5,17,38.8,10,100
108,180,9.6,5,8,34,10,100
109,1,7.8,4,4,41.5,59.9,24.7
109,2,6.4,1,11,42.9,54,23.4
109,3,8.9,2,8,61.5,58.3,28.2
109,4,7.5,2,13,58.3,54.3,30.7
109,5,8.5,0,7,43.1,57.3,24.9
109,6,7.6,1,10,51.2,58.7,22.2
109,7,9.1,3,6,58.1,53.8,34.2
109,8,8.3,3,7,43.8,63.9,24.3
109,9,9.4,3,15,57,55.3,46.8
109,10,7.2,5,11,46.5,51.2,39.8
109,11,8.6,4,8,38.9,56.2,38.7
109,12,10.8,1,11,50.7,64.4,37.3
109,13,5.1,3,12,48.1,57.6,17.1
109,14,8.6,5,11,52.2,49.8,48.1
109,15,7.3,5,10,44.7,55.1,35.6
109,16,6.3,1,3,57.2,54.8,7.8
109,17,7.4,2,8,45.1,54.9,26.6
109,18,7.8,8,7,28.1,46.9,54.8
109,19,7,4,14,45.2,57.9,33.6
109,20,7.5,2,7,47.5,52.9,27.2
109,21,9.9,4,15,41.2,56,55.1
109,22,6.6,2,5,45.4,46.4,25.9
109,23,9.4,3,8,64.9,51.6,39.4
109,24,7,0,16,63.8,49.1,30.3
109,25,6.7,2,9,34.2,48.7,32.7
109,26,8.2,3,16,51.8,52.8,44.7
109,27,7.9,1,10,52,55.5,27
109,28,7.9,4,6,50.8,56.1,29.1
109,29,9.4,2,17,32.9,42.9,65
109,30,9.3,4,10,60.1,41.3,55.4
109,31,7.7,2,10,39.4,54.3,32.7
109,32,6.9,2,18,39,54.5,38.4
109,33,9.1,3,13,42,54.9,46.4
109,34,10.2,3,14,34.8,50.1,60.9
109,35,5.8,1,13,57,41.9,31.1
109,36,8.2,5,13,61.5,57,38.9
109,37,7,5,12,54.1,49.4,40.1
109,38,7.4,0,17,60.4,46.9,37.2
109,39,9.7,3,7,34.4,52.4,46.3
109,40,8.7,1,12,47.1,47.5,43.8
109,41,8.3,3,12,23.9,51.1,48.8
109,42,7.6,4,17,46.3,52.4,46.3
109,43,9.7,2,6,38.5,49.6,44.5
109,44,7.4,6,12,53.4,47,47.7
109,45,7.8,3,4,38.1,39.6,43
109,46,7.3,3,6,45.1,43.6,37
109,47,7.2,2,12,52.4,42.7,40.8
109,48,8.2,4,14,48.6,38.8,58.9
109,49,6.4,1,9,41.1,40.2,34.9
109,50,7.1,5,10,36.8,51.6,40.3
109,51,7.5,5,9,46.5,37.7,52.8
109,52,8,2,10,49.7,42.9,43.5
109,53,7.3,3,14,42.5,36.2,55.3
109,54,8.2,5,7,40.1,39.5,54.2
109,55,8.6,1,15,33.1,43,54.8
109,56,9.4,2,10,50.8,39.1,55.1
109,57,8.3,4,12,48.2,46.7,49.2
109,58,9,4,9,46.5,41.3,55.7
109,59,8.5,3,13,34.4,34.6,65.2
109,60,8.6,2,12,45.2,50.1,43.3
109,61,7.4,2,9,38.5,35.7,48.8
109,62,8.8,3,9,48,35.4,57.3
109,63,7.9,3,9,45.5,36.3,51.6
109,64,9.6,2,11,58.6,30.8,64.2
109,65,7.2,0,9,41.2,38,39.2
109,66,6.2,4,4,56.8,40.8,30.3
109,67,8.7,1,10,50.1,41.2,47
109,68,9.9,1,9,41.3,39.7,56.4
109,69,7.1,3,4,62.8,32.5,39.9
109,70,9.1,2,10,45.5,39.8,54.4
109,71,9.4,4,11,48.3,42.9,58.6
109,72,8,2,8,50.2,34.1,49.6
109,73,9.1,3,11,42.5,26.3,72.5
109,74,7.2,3,10,53.2,30.4,52.8
109,75,6.8,5,6,26.4,29.8,57.2
109,76,7.2,2,8,45.4,31.8,48
109,77,10.5,6,15,48,27.2,91.2
109,78,8.7,1,6,30.9,34.8,52.7
109,79,8.3,2,5,42.4,35.2,48.1
109,80,10.4,2,13,45.4,31.3,74.3
109,81,9.8,1,13,32.8,41.2,61.4
109,82,8.2,2,11,40.2,41.3,50.1
109,83,9.3,4,11,39.3,34.7,68.6
109,84,7.3,1,7,46,27.6,49.1
109,85,8,9,11,38.2,36.7,71.2
109,86,6.4,5,19,28.9,29,72.5
109,87,10,2,11,46.5,31.9,68.5
109,88,5.9,2,8,30.9,29.3,46.5
109,89,9,4,16,46.5,36.2,69.6
109,90,7,4,5,30.4,31.4,52.4
109,91,11.2,2,14,41.4,30.7,82.2
109,92,6.9,5,8,37.1,28.6,59
109,93,9.4,2,12,43.9,26.8,71.7
109,94,8.2,3,9,34.5,24,68.4
109,95,7,0,12,44.8,30.5,48.6
109,96,7.5,4,10,36.9,17.8,73.7
109,97,7,3,6,39.7,17.5,62.7
109,98,7.6,2,10,47.6,27.3,57.3
109,99,9,3,16,47,29.8,73.6
109,100,8,3,10,40,23.5,67.8
109,101,10.3,4,11,29.1,33.9,78
109,102,7.9,0,15,44.6,16.9,71.5
109,103,8.4,0,9,35.6,26.5,59.7
109,104,6.7,4,15,38.5,29.4,63.2
109,105,9.3,3,14,39,40,64.2
109,106,8.5,1,11,33.1,32.2,59.9
109,107,10.5,8,8,36.4,27.6,89.8
109,108,8.5,6,8,64.3,17.9,75.3
109,109,6.6,6,17,43.5,26,72.6
109,110,10.8,3,13,34.7,22,91.5
109,111,10.3,1,2,49.4,19.1,68.2
109,112,8.1,3,11,42.4,27,65.3
109,113,7.6,5,11,45.3,24.9,69.1
109,114,8.5,1,16,39.6,15.5,81.4
109,115,6.7,4,7,42,12.2,69.2
109,116,5.9,3,7,63.8,24.3,44.5
109,117,10,4,10,38.5,26.6,79.5
109,118,9.2,6,12,48.1,23.5,82.9
109,119,9.5,3,10,27.7,21,82.6
109,120,8.5,2,16,31.5,14,87.5
109,121,8.3,1,8,50.5,18.6,64.4
109,122,7.6,2,13,32.9,22.2,69.9
109,123,10.6,1,10,35.4,10,93.3
109,124,8.5,4,10,38.6,11.4,85.9
109,125,7.9,2,9,24.8,16.4,74.3
109,126,9.4,3,13,37.7,22.6,81.8
109,127,9.4,3,10,44,14.8,83.7
109,128,8.4,0,7,28.8,10,75.2
109,129,8.6,6,12,30.8,18.8,88.3
109,130,9.3,7,15,41.7,11.8,100
109,131,9,2,9,40.6,10.9,82.2
109,132,8,5,11,40.2,22.5,75.1
109,133,8.7,5,8,36.9,16.2,82.6
109,134,8.9,4,7,32.7,13.5,83.8
109,135,10.5,3,9,51.3,17.6,84.6
109,136,8.8,2,15,42.5,16.6,82.7
109,137,10.7,0,19,42.6,10,100
109,138,9,3,10,39,21,76.5
109,139,9.5,4,15,27.2,11.7,100
109,140,8,2,13,28.8,10,85.5
109,141,8.6,3,10,20.5,10,89.8
109,142,7.9,4,8,39.2,15.1,75.5
109,143,9.9,3,13,36.9,10.2,97
109,144,9.3,3,10,15.7,13.5,91.4
109,145,9.1,3,9,41.5,11.8,84.4
109,146,7.5,5,5,31.6,10,78.7
109,147,9.5,1,9,40.8,19,75
109,148,8.1,3,9,35.9,12.2,79.1
109,149,7.7,2,6,46.2,10,70.3
109,150,9,4,12,47.8,19,81.7
109,151,5.1,0,12,32.8,10,60.9
109,152,9,4,12,40.9,10,92.3
109,153,8.3,0,21,32,16.9,85.2
109,154,9.9,3,12,31.8,10,97.5
109,155,7.9,2,8,26.6,10,79.2
109,156,10.8,6,9,36.2,10,100
109,157,9.6,5,10,25.2,10,99.3
109,158,7.6,1,10,33.4,10,75.4
109,159,9.5,5,8,43.1,10,92.1
109,160,8.5,3,12,34,16.3,82.1
109,161,10.6,3,9,28.3,10,98.8
109,162,11.2,4,8,37.7,10,100
109,163,8.5,2,12,46.2,11.9,80.9
109,164,7.8,1,7,38.7,10,71.2
109,165,9,4,16,37.4,10,98
109,166,8.5,2,11,35.4,10,84.1
109,167,6.7,5,8,27.1,10,79.2
109,168,10,2,11,39.4,10,92.2
109,169,9.3,4,11,18.5,10,98.2
109,170,10.7,4,7,34,10,97.3
109,171,8.5,3,8,37.4,10,82.3
109,172,9.7,1,6,34.8,10,82.7
109,173,10.8,1,7,36.3,10,89.9
109,174,7.6,2,12,33.3,10,80.6
109,175,8,6,11,33.4,10,91.9
109,176,9.9,2,14,65.7,10,88.8
109,177,8.7,3,13,27.8,10,92.7
109,178,8.8,4,9,25.6,10,90.8
109,179,8.2,3,8,47.4,10,78.2
109,180,8,3,9,37.8,10,80.7
110,1,7.2,5,12,28,53.1,57.7
110,2,8.6,2,8,37.2,55.5,48.3
110,3,7.4,2,8,54.8,62.6,29.9
110,4,7.1,2,10,62.9,56.7,34.4
110,5,9.5,0,5,45.8,61.5,36.9
110,6,9.5,6,13,41.2,54.3,70.6
110,7,7.3,3,16,48.9,64.1,42.3
110,8,8.4,5,15,51.9,56.1,60
110,9,6.5,4,11,57,48,47.7
110,10,7.7,2,7,57.4,51.7,40.4
110,11,7.3,3,9,48,55.5,42.1
110,12,7.5,2,11,52.3,62.8,35
110,13,8.9,4,9,40.1,53.9,57.6
110,14,9.3,1,7,50,53.7,47.6
110,15,6.6,2,11,41.2,50.3,44.4
110,16,9.2,1,10,50.2,51.5,53
110,17,6.9,2,8,41,53.3,39.8
110,18,6.2,4,10,22.8,59.8,40.8
110,19,6.1,4,8,53.6,52.8,37.2
110,20,10.6,4,8,64.1,55.1,59.5
110,21,8.2,3,7,47.6,50.2,50.2
110,22,8.3,0,14,43.5,62.5,40.7
110,23,7.4,3,12,50.5,49.3,52
110,24,8.9,1,13,44.3,45.6,62.4
110,25,8.4,3,13,55.6,49.9,57
110,26,6.3,2,10,54.4,40.3,48.3
110,27,7.9,7,15,56.8,50.9,65.9
110,28,7.8,0,5,57.7,51.8,33.1
110,29,9.6,2,9,40.4,51.3,58.9
110,30,6.8,2,9,41.3,50.5,43.2
110,31,8.2,5,11,60.6,50.6,56.6
110,32,6.1,4,10,35.8,46.2,50.5
110,33,6.6,3,11,46.3,45.9,50.3
110,34,6.8,4,5,56.9,45.3,44.4
110,35,5.1,3,8,43.9,40.8,43.3
110,36,9,2,9,26,39.7,70.7
110,37,6.5,2,7,44.1,63,25.7
110,38,6.7,1,10,53.5,42.4,46.6
110,39,9.9,2,8,24.2,43.2,71.9
110,40,9.8,1,11,59.7,42.5,64.6
110,41,10.4,4,11,57.4,48.9,69.7
110,42,9.1,2,3,43.3,40.8,58.4
110,43,9,3,6,52,49.7,52.7
110,44,9.6,3,9,41.6,43.8,68.7
110,45,10,6,15,27,47.2,87.1
110,46,8.6,5,8,34.5,45.6,66.9
110,47,8.3,0,9,50.5,38.2,57
110,48,10.2,2,7,47.5,44.5,65
110,49,7.4,2,15,43.3,47.6,57
110,50,7.4,3,4,39.6,44,49.2
110,51,9.9,2,8,54.8,56.8,50.4
110,52,8.9,2,12,47.6,38.9,69.3
110,53,8.8,4,11,57.7,24.3,84.7
110,54,7.2,5,14,35.6,37.3,73.8
110,55,10.2,3,11,44.4,38.3,80.1
110,56,9.3,5,10,45.3,42.2,73.9
110,57,9.2,3,11,29.5,44.7,71
110,58,7.8,3,4,48,37,56.8
110,59,7.8,2,8,36.4,29.8,69.8
110,60,8.2,2,10,49.4,42.1,59
110,61,8.4,2,11,38.6,35.5,70.6
110,62,8.4,4,12,51.7,31.9,77.4
110,63,6.3,3,7,53.2,46.4,41
110,64,6.5,4,17,53.4,41.9,62.5
110,65,8.8,4,18,54.7,39.2,79.9
110,66,9.1,5,11,29.3,40.8,79.5
110,67,10.7,4,15,51.5,48,79
110,68,10,6,12,50.3,40.4,84.2
110,69,7.8,2,11,54.1,37.5,61.4
110,70,5.3,4,3,43.7,33.9,47.5
110,71,9.5,6,7,49.6,29.3,86
110,72,7.3,5,9,48,35,67.3
110,73,8.4,4,10,34.2,32.3,79.1
110,74,7.8,5,10,32.7,37.9,72.9
110,75,7.6,0,8,45.9,39.6,51.4
110,76,8.7,5,7,38.7,36.5,73.9
110,77,7.8,2,7,47.2,26.2,69.5
110,78,9.2,3,16,36.5,27.3,93.4
110,79,6.9,2,12,31.1,42.1,58.4
110,80,10.2,3,13,44,39.3,81.6
110,81,8.8,1,12,46.5,34.3,71.3
110,82,7.4,5,11,58.6,34.6,68.1
110,83,7.6,1,6,53.6,36.6,52.5
110,84,9.2,5,7,39.9,33.5,79.7
110,85,7.1,0,5,39.1,25.5,60.3
110,86,7,2,10,39.2,32.1,64.6
110,87,7,1,12,48.4,26.4,68.2
110,88,8.2,1,15,40.3,31.9,75.7
110,89,9,2,10,35.6,36.6,72.8
110,90,8.5,0,4,53.6,29.7,59.4
110,91,7.6,1,7,36.8,31.4,62.8
110,92,9.9,5,15,44.2,33.7,92.8
110,93,9,1,13,48,29.1,78.5
110,94,6.8,3,13,45,27.4,73.2
110,95,8.7,4,7,30.6,22.2,87.6
110,96,8,2,13,49.8,23,80.6
110,97,8.6,6,14,33.8,34.9,88
110,98,9.6,2,10,41.1,27.3,84.3
110,99,10.1,2,16,34.3,20.1,100
110,100,8.9,5,13,57.6,25.7,89
110,101,10.1,4,5,40.9,21.1,92.4
110,102,8,2,13,48.2,28,76.4
110,103,9.2,1,7,32.5,32,73.2
110,104,8.7,2,4,42,28,69.9
110,105,9.9,2,13,44.1,31.3,85.4
110,106,10.7,2,11,48.3,15,100
110,107,6.6,1,10,36.2,24.9,67.7
110,108,7.9,2,11,45.4,25.4,76.5
110,109,9.1,1,8,44.6,33.3,69.3
110,110,9.2,4,7,48.5,20.4,88.1
110,111,7.4,4,8,42.5,30.8,69.8
110,112,9.6,7,5,40.5,19,98.8
110,113,6.6,5,6,29.4,20.1,78.5
110,114,8.8,7,9,34.8,17.4,100
110,115,9.2,2,8,43,19,87.4
110,116,7.9,2,12,36.7,33.6,71.3
110,117,7.8,6,7,41.7,25.4,81.3
110,118,10.5,3,11,38.2,18.8,100
110,119,9.3,1,15,36.5,28.4,86.5
110,120,8.5,2,11,28.3,19.2,90.6
110,121,9.6,2,6,33,15.5,93
110,122,7.7,4,11,36.8,17.4,90.4
110,123,8.7,7,8,48,24.4,89.8
110,124,9.4,7,6,28.3,10.5,100
110,125,7.6,3,8,47,16.6,81.3
110,126,8.3,1,8,41.7,18.1,80.8
110,127,7.8,5,7,40.4,16.7,88
110,128,8.2,3,9,29.8,16.2,91.3
110,129,8.2,1,8,42.7,12.9,85.1
110,130,10.2,2,8,35.9,13.9,100
110,131,9.9,4,12,33.6,27.9,95.3
110,132,8.4,5,7,42.5,17.9,90
110,133,8.7,4,11,25.7,14.6,100
110,134,9.8,3,7,40.2,10,100
110,135,6.5,5,5,36.7,14.4,81
110,136,9.3,4,8,39.9,16.9,95.5
110,137,7.3,2,7,45.5,13.7,79
110,138,7,1,13,37.4,12.2,86
110,139,8.5,2,10,40.5,13.6,91.6
110,140,8.8,4,9,50.6,18.4,89.9
110,141,10.2,4,6,38.8,10,100
110,142,8.5,3,16,53.9,16.4,95.7
110,143,8,3,7,29.8,17.5,86.3
110,144,8.4,2,14,47.5,10,97.9
110,145,8.5,2,10,31.7,16.7,91
110,146,9,7,11,36.9,10,100
110,147,8.3,3,5,46,10,88.8
110,148,9.1,5,8,34.4,18.5,96.5
110,149,8,0,7,41.9,17.9,75.3
110,150,10.7,3,7,38.9,12.7,100
110,151,8.2,4,10,48.8,10,96.3
110,152,9.9,3,15,34.6,10,100
110,153,9.6,2,15,41.7,10.5,100
110,154,10.2,4,9,47.6,14.6,100
110,155,8.1,7,15,38.3,10.2,100
110,156,9.1,4,14,42.3,10,100
110,157,10.5,3,9,41,11.6,100
110,158,8.1,4,12,29.3,10,100
110,159,9.3,5,11,34.7,10,100
110,160,8.1,2,8,35.3,10,91.5
110,161,11,5,15,29.1,10,100
110,162,9.2,5,14,38.7,10,100
110,163,7.7,1,10,32.4,10,89.8
110,164,6.9,4,4,46.5,10,81.1
110,165,7,7,9,36.9,10,98.3
110,166,9.4,4,16,34.6,10,100
110,167,9.9,5,9,51.1,10,100
110,168,9.8,2,10,33.1,10,100
110,169,10.1,8,11,36.3,10,100
110,170,8.5,2,8,30.6,10,95.2
110,171,8.1,1,8,39.8,10,88
110,172,8.9,1,11,46.6,10,94.8
110,173,8.6,2,9,22.1,10,99.4
110,174,8.9,2,9,40.4,10,96.2
110,175,9.1,0,9,34.8,10,93.9
110,176,10.3,1,7,46.6,10,98.1
110,177,9.2,3,13,36.7,10,100
110,178,10.7,5,9,36.5,10,100
110,179,8.9,1,12,43.3,10,97.1
110,180,9.4,3,7,29.1,10,100
111,1,7.9,8,9,42.8,59.9,49.3
111,2,7.3,2,16,54.7,56.4,40.5
111,3,9.2,2,8,48.3,51.3,47.8
111,4,9.4,6,4,44.3,51.8,54.5
111,5,7.9,1,10,55.7,59.8,29.7
111,6,10,6,5,39.2,58.2,54.5
111,7,6.7,3,18,53.4,52.2,46.5
111,8,7.6,2,11,46.6,60.1,33.7
111,9,6,1,12,55.8,61.4,19.5
111,10,7.7,3,6,40.6,54.9,37.2
111,11,8.2,3,6,52.7,57.6,34.4
111,12,7.1,0,6,45.5,55.8,23.8
111,13,10.4,2,10,44.8,55.6,54.4
111,14,10.8,4,12,26.8,54.8,69.8
111,15,7.6,3,12,52.4,58,38.4
111,16,7.4,4,12,51,56.2,42.1
111,17,6.2,2,11,55,50.8,32.5
111,18,6.8,1,7,59,53.9,24.5
111,19,7.5,1,8,49.1,57.1,29.5
111,20,9.5,5,10,51.1,53.1,57.6
111,21,4.9,3,7,48.5,60.6,14
111,22,6.9,2,12,51.6,52.1,37.9
111,23,9.1,2,12,56.3,52.2,49.6
111,24,8.1,1,17,59.1,50.4,48.8
111,25,9.8,5,11,52.4,43.9,69.6
111,26,9.2,0,13,59.9,51,46.5
111,27,9.3,1,9,69.1,45.4,48.2
111,28,7.8,6,8,41.4,56.7,46.2
111,29,8.2,1,16,46.9,45.4,56.4
111,30,10,5,7,36.6,56.4,56.9
111,31,6.8,3,9,36.1,49.8,42
111,32,7.3,2,5,57.4,47.9,34
111,33,8.5,4,7,52.4,56.1,41.5
111,34,9.1,6,14,53.1,48.6,66.4
111,35,8.6,0,13,52.4,46.9,49
111,36,7.2,1,12,35.6,47.2,45.8
111,37,7.2,2,13,45.4,46.5,47.7
111,38,6.4,0,15,55.4,46.6,38.4
111,39,7.2,4,11,47.1,42.5,54.1
111,40,8.3,3,11,55.9,46.8,51.5
111,41,7.8,0,8,56.6,49,35
111,42,7.4,0,16,50.2,46.6,46.5
111,43,8.4,2,12,55.4,49.3,48.6
111,44,8.5,5,7,59,52.7,46.2
111,45,8.6,6,10,43.6,45,64.3
111,46,7.2,2,11,39.2,43.1,50.5
111,47,8.9,3,14,49.3,38.9,68.9
111,48,5.7,2,9,48.8,42.7,36.6
111,49,9.1,5,11,56.4,45.2,62.9
111,50,7.2,3,15,55.1,40.9,56.3
111,51,7.8,4,13,44.6,44.9,58.3
111,52,6.8,3,11,42.6,50.8,42.1
111,53,9,0,16,45.2,31.7,72.5
111,54,7.2,3,7,47.8,41.3,47.2
111,55,5.6,4,9,47.4,37.8,46.5
111,56,8.1,4,12,47.6,35,67.8
111,57,8.5,3,7,54.9,32.8,62
111,58,7.7,4,3,55.3,36.5,50.7
111,59,7.9,3,7,55.9,47.4,43.1
111,60,8.2,3,8,52.7,42.6,51.8
111,61,7.4,2,10,50.4,46.3,44.5
111,62,8.3,3,9,50.4,52.8,44
111,63,8.6,5,13,40.5,37.8,73.6
111,64,7.8,5,8,39.4,37.5,63.3
111,65,10.1,4,15,46.8,39.2,79.8
111,66,7.5,1,12,52,31.7,59
111,67,8.9,4,9,46.8,40.1,64.1
111,68,10.5,4,11,46.2,34,82.4
111,69,7.7,2,9,48.8,42.9,48.3
111,70,8.2,6,7,52,30.2,71
111,71,6.6,4,10,44.7,41.3,51.2
111,72,11.6,1,9,42.3,48.8,65
111,73,6.8,1,9,49.1,36.5,47
111,74,9.1,7,5,50.9,30.6,76.1
111,75,9.4,2,12,44.2,29.1,77.5
111,76,9.7,1,7,34.6,38,64
111,77,4.9,4,7,41,36.5,42.4
111,78,8,0,13,39.2,32.4,63.7
111,79,7.6,3,8,43.6,31.8,61.7
111,80,7.8,2,12,50.3,26.3,69.3
111,81,6,2,10,39.8,29,55.8
111,82,9.1,5,7,44.6,33.7,71.8
111,83,8.6,5,8,54.5,29.6,72.1
111,84,8.8,4,7,27.6,38.4,67.4
111,85,8.9,3,11,36.3,27.7,79.3
111,86,7.3,1,9,41.8,37.5,51
111,87,7.6,2,15,35.2,31,71
111,88,8.2,3,8,51.9,40.8,53.8
111,89,6.5,7,7,42,40.2,55.5
111,90,9.5,3,8,31.4,28.8,79
111,91,6.7,2,14,35.5,27.5,68
111,92,10.6,8,11,37.1,28.3,100
111,93,7.5,3,3,50.5,31.1,53.3
111,94,8.8,1,8,43.3,37.9,57.5
111,95,6.4,0,7,40.1,26.6,51.3
111,96,9,1,13,46.8,22.6,80.1
111,97,8.3,5,16,37.5,26,88.3
111,98,7.2,2,5,40,21.7,64
111,99,8.9,7,10,37.3,20,95.5
111,100,7,3,20,25.4,33.2,76.7
111,101,10.9,4,12,40.5,24.2,97.2
111,102,7.1,1,13,46.7,24.7,66.6
111,103,8.9,1,10,49.3,29.6,67.6
